text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Ваш счёт за Сбербанк Онлайн за 18 июня: 10 000 руб. Оплатить до 20 июня.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Напоминание: занятие по математике 20 мая в 12:00. Преподаватель — Наталья.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Уважаемый пациент, напоминаем о записи к педиатру 15 июня в 09:00. Клиника Медсервис.",normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Уважаемый пациент, напоминаем о записи к терапевту 15 июня в 15:30. Клиника ГП №5.",normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Водитель Петрова М.С. ожидает вас. Номер авто: Е789ЖЗ.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Уважаемый пациент, напоминаем о записи к офтальмологу 15 июня в 12:00. Клиника Клиника 'Ваш доктор'.",normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Доставка #67301 ожидает оплаты 25 000 руб. Переведите на карту 5368XXXX5678.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Напоминаем: профилактический осмотр завтра в 09:00. Медцентр 'Здоровье'.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Напоминаем: профилактический осмотр 10 июля в 15:30. Мединтерн.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Кредитный платёж 50 000 руб. списан. Следующий платёж завтра.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Для получения посылки подтвердите адрес и оплатите страховку 50 000 руб.: sber-security.ru/confirm,fraud,delivery_fee,sms,single_message,hook,0,1,0,0,0,0,0,0,1
"Чтобы избежать уголовного преследования, переведите залог 50 000 руб. на счёт 2200XXXX3456.",fraud,government_or_police,call,single_message,transfer_request,0,1,0,1,0,0,0,1,2
Доставка #45821 ожидает оплаты 5 000 руб. Переведите на карту 5368XXXX5678.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Если вы не оплатите штраф 3 500 руб. сегодня, будет выдан ордер на арест.",fraud,government_or_police,call,dialogue,pressure,0,1,0,1,0,0,0,1,2
Ваш счёт за Сбербанк Онлайн за 15 июня: 7 200 руб. Оплатить до 15 июля.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Запись к терапевту подтверждена. завтра в 15:30. Адрес: ул. Садовая, 3.",normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Добрый день, звоню напомнить, что ваш приём у стоматологу в пятницу в 15:30.",normal,medical_or_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Доставка #98234 ожидает оплаты 5 000 руб. Переведите на карту 4276XXXX9012.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Доставка #12045 ожидает оплаты 7 200 руб. Переведите на карту 4276XXXX1234.,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Запись к кардиологу подтверждена. 15 июня в 09:00. Адрес: ул. Ленина, 10.",normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вася здесь. Срочно переведи 100 000 на карту 2200XXXX3456. Объясню потом.,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
После очистки вируса нам нужна оплата за работу 7 200 руб. Карта: 5368XXXX5678.,fraud,remote_access,call,single_message,transfer_request,0,0,0,0,0,0,0,0,0
Ваш аккаунт взломан. Для защиты установите приложение безопасности: delivery-pay.ru/order,fraud,remote_access,sms,single_message,hook,0,0,0,0,0,0,1,0,1
Ваш заказ #33871 передан курьеру. Ожидайте в пятницу.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваша посылка задержана на таможне. Доплатите 7 200 руб. для получения: bank-alert.info/login,fraud,delivery_fee,sms,single_message,hook,0,1,0,0,0,0,0,0,1
"Добрый день, звоним насчёт плановой проверки счётчиков 18 июня в 08:30.",normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Срочно! Ваш аккаунт в VK будет удалён. Войдите: sber-security.ru/confirm,fraud,generic_fraud,sms,single_message,hook,0,0,1,0,0,0,0,0,1
Поздравляем! Вы выиграли 100 000 руб. Для получения перейдите: sber-security.ru/confirm,fraud,generic_fraud,sms,single_message,hook,0,0,0,0,0,0,0,0,0
После очистки вируса нам нужна оплата за работу 10 000 руб. Карта: 5368XXXX5678.,fraud,remote_access,call,single_message,transfer_request,0,0,0,0,0,0,0,0,0
Подтвердите личность для получения выплаты 7 200 руб.: bank-alert.info/login,fraud,generic_fraud,sms,single_message,data_request,0,0,0,0,0,0,0,0,0
Лёша здесь. Срочно переведи 15 000 на карту 4276XXXX9012. Объясню потом.,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Плановое отключение воды 15 июня с 16:00 до 16:00. УК УК 'Надёжный дом'.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Папа, я попал(а) в аварию. Нужно 5 000 руб. срочно, иначе будет хуже.",fraud,relative_in_trouble,call,dialogue,pressure,0,0,1,0,0,0,0,0,1
"Добрый день, служба безопасности Альфа-Банк. Зафиксирована подозрительная операция на вашем счёте.",fraud,bank_impersonation,call,dialogue,hook,0,1,0,0,1,0,0,0,2
"Добрый день, звоним насчёт плановой проверки счётчиков завтра в 08:30.",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
Вас беспокоит следователь Козлова Е.В.. По вашему адресу открыто дело. Необходимо явиться.,fraud,government_or_police,call,single_message,hook,0,0,0,0,1,0,0,0,1
"Ваша посылка #98234 прибыла в пункт выдачи. Адрес: пр. Победы, 15.",normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Инвестиция вернулась! Чтобы вывести 3 500, оплатите комиссию 3 500 руб. Карта: 5368XXXX5678.",fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Ваш счёт за Госуслуги за 18 июня: 10 000 руб. Оплатить до 15 июля.,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Попал в больницу, нужна операция. Срочно 5 000 руб. на счёт 4276XXXX9012.",fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
"Привет! Ты сегодня придёшь? — Да, буду около 17:00.",normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
"Чтобы избежать уголовного преследования, переведите залог 15 000 руб. на счёт 5368XXXX5678.",fraud,government_or_police,call,dialogue,transfer_request,0,1,0,1,0,0,0,1,2
"Добрый день, звоним насчёт плановой проверки счётчиков в пятницу в 15:30.",normal,benign_service,call,dialogue,benign,0,0,0,0,0,0,0,0,0
"Напомни, когда встреча? — В 08:30, как договаривались.",normal,benign_service,messenger,single_message,benign,0,0,0,0,0,0,0,0,0
Напоминаем: профилактический осмотр 20 мая в 09:00. ГП №5.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Для получения посылки подтвердите адрес и оплатите страховку 7 200 руб.: bank-alert.info/login,fraud,delivery_fee,sms,single_message,hook,0,1,0,0,0,0,0,0,1
Анализы готовы. Вы можете получить результаты в регистратуре клиники Медсервис.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш номер будет заблокирован через 24 часа. Для сохранения позвоните: 8-800-100-20-30.,fraud,sim_block,sms,single_message,hook,0,0,0,1,0,0,0,1,1
Налоговая служба: у вас задолженность 25 000 руб. Оплатите по ссылке sber-security.ru/confirm.,fraud,government_or_police,sms,single_message,hook,0,1,0,0,1,0,0,0,2
Здравствуйте! Завтра занятие по английскому в 10:30. Не забудьте домашнее задание.,normal,benign_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Напоминаем: профилактический осмотр 15 июня в 11:00. Медсервис.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Ваша посылка #55019 прибыла в пункт выдачи. Адрес: пр. Мира, 25.",normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Добрый день, звоню напомнить, что ваш приём у дерматологу 25 мая в 15:30.",normal,medical_or_service,call,single_message,benign,0,0,0,0,0,0,0,0,0
Анализы готовы. Вы можете получить результаты в регистратуре клиники Клиника 'Ваш доктор'.,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
