text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Бабушка это внук Помоги деньгами верну завтра,fraud,relative_in_trouble,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Кешбэк 150000 тенге начислен за покупки в одежда,normal,benign_service,sms,single_message,benign,1,0,0,0,0,0,0,0,1
Кешбэк 50000 тенге начислен за покупки в продукты,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Встреча с клиентом перенесена на в Место ул Центральная Хорошего дня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Напоминание оплата аренды 15000 тенге до 5 июля,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Прокурор - Алло
Ответчик - Слушаю
Прокурор - Городская прокуратура
Прокурор - На вас поступила жалоба о мошенничестве
Прокурор - Явитесь добровольно или оплатите штраф 500 тенге удаленно",fraud,government_or_police,call,dialogue,pressure,0,1,1,0,1,0,0,0,3
Подписка на цифровое ТВ продлена до Следующее списание С уважением поддержки,normal,benign_service,sms,single_message,benign,0,0,0,0,1,0,0,0,1
Анализы готовы Результаты хорошие Комментарий врача в кабинете,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Зачет по английский назначен на в,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Здравствуйте Ваш номер будет отключен через 2 часа Продлите SIM-карту,fraud,sim_block,sms,single_message,data_request,1,0,1,1,1,0,0,0,4
Ваш заказ #12345 на Lamoda отправлен Трек для отслеживания,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Бронирование отеля Hilton Almaty подтверждено с 20 мая по 10 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вы успешно зарегистрированы на вебинар финансовая грамотность 5 июля,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Счет за электроэнергию 5000 тенге Оплатите до 15 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
На вашем устройстве обнаружен вирус Установите защиту по ссылке,fraud,generic_fraud,sms,single_message,data_request,0,0,1,1,0,0,0,0,2
Зарплата за май поступила на карту Сумма,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Твойе обращение принято Ответим в течение часов,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваши документы использованы для мошенничества Позвоните в полицию 8000,fraud,generic_fraud,sms,single_message,data_request,1,0,0,0,0,0,0,0,1
Баланс карты Последняя операция,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Перевод 20000 тенге на ваш счет от Нурлан выполнен,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш компьютер заражен вирусами Оплатите очистку,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Судебное решение о взыскании долга 100000 тенге Оплатите по ссылке до ареста,fraud,government_or_police,call,dialogue,transfer_request,0,0,1,0,1,0,0,0,2
Акция 3+1 бесплатно в аптеке до 10 июня Ваша скидочная карта активна,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Рейс SU задерживается на минут,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Платеж 10000 тенге успешно проведен 20 мая в 14:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Kcell информирует Ваша SIM карта не верифицирована Пройдите верификацию,fraud,sim_block,sms,single_message,pressure,1,0,1,0,1,0,0,0,3
Папа это я Дима Попал в аварию нужны деньги на ремонт Времени мало,fraud,relative_in_trouble,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
Судебное решение о взыскании долга 200000 тенге Оплатите по ссылке до ареста,fraud,government_or_police,call,dialogue,hook,0,1,1,1,1,0,0,0,4
Ваш номер используется для рассылки спама Заблокируйте позвонив по 7700,fraud,sim_block,sms,single_message,hook,1,0,1,1,1,0,0,0,4
Ваша карта заблокирована за подозрительные операции Позвоните 8800,fraud,generic_fraud,sms,single_message,pressure,0,0,1,0,0,0,0,0,1
"Звонящий - Здравствуйте это Kaspi
Ответчик - Да слушаю
Звонящий - Ваша карта используется злоумышленниками прямо сейчас
Звонящий - Не кладите трубку и назовите код из только что пришедшего смс",fraud,bank_impersonation,call,dialogue,data_request,1,0,0,0,1,0,0,0,2
Доставка Glovo Заказ готовится Курьер прибудет через 5 мин,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш тариф изменится отмените изменения кодом подтверждения,fraud,generic_fraud,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Ваши счета под следствием Переведите на защищенный счет для сохранности,fraud,generic_fraud,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Ваш кредитный лимит увеличен до 3000 тенге Kaspi Red,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Сотрудник - Здравствуйте это налоговая служба
Ответчик - Да слушаю
Сотрудник - Выявлена задолженность по налогам на сумму 30000 тенге
Сотрудник - Оплатите сегодня иначе счета будут заморожены",fraud,government_or_police,call,dialogue,pressure,0,1,0,1,1,0,0,0,3
Антикоррупционная служба Выявлены нарушения в ваших операциях Позвоните,fraud,government_or_police,call,dialogue,pressure,0,1,1,1,1,0,0,0,4
Заочное решение о взыскании Отмените оплатив госпошлину,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,1,0,0,0,0,2
Ваш абонемент в фитнес продлен Посещений осталось 12,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Мошенник - Добрый день
Клиент - Да
Мошенник - Kaspi Bank антифрод отдел
Мошенник - Ваши средства 2000 тенге пытаются перевести мошенники
Мошенник - Назовите код из смс мы немедленно заблокируем транзакцию",fraud,bank_impersonation,call,dialogue,hook,1,0,0,0,1,0,0,0,2
